case,model,step,n_fixed,n_fixed_wallband,n_fixed_outer,n_moved,Eddy_Viscosity_band_scale,Eddy_Viscosity_band_rms_rel,Eddy_Viscosity_band_max_rel,Eddy_Viscosity_outer_scale,Eddy_Viscosity_outer_rms_rel,Eddy_Viscosity_outer_max_rel,Turb_Kin_Energy_band_scale,Turb_Kin_Energy_band_rms_rel,Turb_Kin_Energy_band_max_rel,Turb_Kin_Energy_outer_scale,Turb_Kin_Energy_outer_rms_rel,Turb_Kin_Energy_outer_max_rel,Omega_band_scale,Omega_band_rms_rel,Omega_band_max_rel,Omega_outer_scale,Omega_outer_rms_rel,Omega_outer_max_rel
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,80,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,85,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,90,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,95,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,100,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,105,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,110,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,115,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,120,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,125,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,130,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,135,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,140,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,145,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,150,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,155,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,160,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,165,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,170,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,175,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,180,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,185,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,190,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,195,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,200,22508,8590,13918,763,7.8971e-06,1.197e-06,4.463e-05,7.5674e-06,1.278e-04,9.229e-03,2.0585e-04,3.669e-07,4.630e-06,5.6653e-05,3.711e-05,3.666e-03,5.4367e+05,4.805e-08,1.466e-06,1.8606e+01,2.225e-05,1.868e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,205,22508,8590,13918,763,7.8971e-06,3.656e-06,7.745e-05,7.5674e-06,4.456e-04,2.581e-02,2.0585e-04,3.899e-06,2.566e-05,5.6653e-05,7.061e-05,5.253e-03,5.4367e+05,1.489e-07,2.852e-06,1.8606e+01,3.972e-05,2.678e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,210,22508,8590,13918,763,7.8971e-06,4.384e-06,6.622e-05,7.5674e-06,4.559e-04,2.564e-02,2.0585e-04,1.067e-05,7.882e-05,5.6653e-05,7.077e-05,5.224e-03,5.4367e+05,2.366e-07,3.693e-06,1.8606e+01,3.971e-05,2.667e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,215,22508,8590,13918,763,7.8971e-06,4.992e-06,5.499e-05,7.5674e-06,4.617e-04,2.563e-02,2.0585e-04,1.821e-05,1.238e-04,5.6653e-05,7.098e-05,5.220e-03,5.4367e+05,3.001e-07,4.153e-06,1.8606e+01,3.980e-05,2.666e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,220,22508,8590,13918,763,7.8971e-06,5.484e-06,5.350e-05,7.5674e-06,4.643e-04,2.562e-02,2.0585e-04,1.820e-05,1.154e-04,5.6653e-05,7.116e-05,5.214e-03,5.4367e+05,3.569e-07,4.943e-06,1.8606e+01,3.982e-05,2.663e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,225,22508,8590,13918,763,7.8971e-06,5.502e-06,5.684e-05,7.5674e-06,4.657e-04,2.561e-02,2.0585e-04,1.911e-05,1.604e-04,5.6653e-05,7.110e-05,5.205e-03,5.4367e+05,4.043e-07,5.633e-06,1.8606e+01,3.984e-05,2.661e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,230,22508,8590,13918,763,7.8971e-06,4.939e-06,6.818e-05,7.5674e-06,4.667e-04,2.562e-02,2.0585e-04,2.189e-05,1.831e-04,5.6653e-05,7.106e-05,5.203e-03,5.4367e+05,4.399e-07,6.093e-06,1.8606e+01,3.989e-05,2.662e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,235,22508,8590,13918,763,7.8971e-06,5.058e-06,7.958e-05,7.5674e-06,4.672e-04,2.561e-02,2.0585e-04,2.434e-05,2.007e-04,5.6653e-05,7.115e-05,5.197e-03,5.4367e+05,4.673e-07,6.553e-06,1.8606e+01,3.995e-05,2.662e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,240,22508,8590,13918,763,7.8971e-06,5.515e-06,9.956e-05,7.5674e-06,4.680e-04,2.561e-02,2.0585e-04,2.595e-05,2.240e-04,5.6653e-05,7.140e-05,5.201e-03,5.4367e+05,4.872e-07,6.783e-06,1.8606e+01,4.004e-05,2.668e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,245,22508,8590,13918,763,7.8971e-06,5.915e-06,9.657e-05,7.5674e-06,4.685e-04,2.562e-02,2.0585e-04,2.711e-05,2.425e-04,5.6653e-05,7.160e-05,5.207e-03,5.4367e+05,5.013e-07,7.128e-06,1.8606e+01,4.005e-05,2.670e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,250,22508,8590,13918,763,7.8971e-06,6.396e-06,8.661e-05,7.5674e-06,4.686e-04,2.561e-02,2.0585e-04,2.792e-05,2.564e-04,5.6653e-05,7.167e-05,5.207e-03,5.4367e+05,5.112e-07,7.242e-06,1.8606e+01,4.007e-05,2.669e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,255,22508,8590,13918,763,7.8971e-06,6.892e-06,7.820e-05,7.5674e-06,4.688e-04,2.562e-02,2.0585e-04,2.848e-05,2.667e-04,5.6653e-05,7.173e-05,5.209e-03,5.4367e+05,5.179e-07,7.242e-06,1.8606e+01,4.012e-05,2.670e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,260,22508,8590,13918,763,7.8971e-06,7.326e-06,8.632e-05,7.5674e-06,4.689e-04,2.562e-02,2.0585e-04,2.892e-05,2.747e-04,5.6653e-05,7.177e-05,5.210e-03,5.4367e+05,5.204e-07,7.242e-06,1.8606e+01,4.017e-05,2.670e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,265,22508,8590,13918,763,7.8971e-06,7.663e-06,9.116e-05,7.5674e-06,4.689e-04,2.562e-02,2.0585e-04,2.927e-05,2.812e-04,5.6653e-05,7.179e-05,5.209e-03,5.4367e+05,5.219e-07,7.357e-06,1.8606e+01,4.021e-05,2.669e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,270,22508,8590,13918,763,7.8971e-06,7.922e-06,9.013e-05,7.5674e-06,4.690e-04,2.561e-02,2.0585e-04,2.957e-05,2.868e-04,5.6653e-05,7.182e-05,5.209e-03,5.4367e+05,5.208e-07,7.357e-06,1.8606e+01,4.025e-05,2.669e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,275,22508,8590,13918,763,7.8971e-06,8.130e-06,8.684e-05,7.5674e-06,4.690e-04,2.561e-02,2.0585e-04,2.983e-05,2.915e-04,5.6653e-05,7.184e-05,5.209e-03,5.4367e+05,5.211e-07,7.357e-06,1.8606e+01,4.028e-05,2.669e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,280,22508,8590,13918,763,7.8971e-06,8.334e-06,8.279e-05,7.5674e-06,4.691e-04,2.561e-02,2.0585e-04,3.007e-05,2.961e-04,5.6653e-05,7.186e-05,5.208e-03,5.4367e+05,5.200e-07,7.242e-06,1.8606e+01,4.031e-05,2.668e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,285,22508,8590,13918,763,7.8971e-06,8.557e-06,7.908e-05,7.5674e-06,4.691e-04,2.561e-02,2.0585e-04,3.031e-05,3.004e-04,5.6653e-05,7.187e-05,5.208e-03,5.4367e+05,5.199e-07,7.242e-06,1.8606e+01,4.033e-05,2.668e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,290,22508,8590,13918,763,7.8971e-06,8.813e-06,7.616e-05,7.5674e-06,4.691e-04,2.561e-02,2.0585e-04,3.054e-05,3.046e-04,5.6653e-05,7.189e-05,5.208e-03,5.4367e+05,5.192e-07,7.242e-06,1.8606e+01,4.035e-05,2.668e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,295,22508,8590,13918,763,7.8971e-06,9.101e-06,7.415e-05,7.5674e-06,4.692e-04,2.561e-02,2.0585e-04,3.076e-05,3.086e-04,5.6653e-05,7.190e-05,5.208e-03,5.4367e+05,5.187e-07,7.242e-06,1.8606e+01,4.036e-05,2.668e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,300,22508,8590,13918,763,7.8971e-06,9.416e-06,7.294e-05,7.5674e-06,4.692e-04,2.561e-02,2.0585e-04,3.097e-05,3.125e-04,5.6653e-05,7.192e-05,5.207e-03,5.4367e+05,5.178e-07,7.242e-06,1.8606e+01,4.037e-05,2.668e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,305,22508,8590,13918,763,7.8971e-06,9.751e-06,7.227e-05,7.5674e-06,4.692e-04,2.561e-02,2.0585e-04,3.117e-05,3.162e-04,5.6653e-05,7.193e-05,5.207e-03,5.4367e+05,5.172e-07,7.128e-06,1.8606e+01,4.037e-05,2.668e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,310,22508,8590,13918,763,7.8971e-06,1.010e-05,7.197e-05,7.5674e-06,4.693e-04,2.561e-02,2.0585e-04,3.137e-05,3.198e-04,5.6653e-05,7.194e-05,5.207e-03,5.4367e+05,5.161e-07,7.128e-06,1.8606e+01,4.037e-05,2.668e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,315,22508,8590,13918,763,7.8971e-06,1.047e-05,7.194e-05,7.5674e-06,4.693e-04,2.561e-02,2.0585e-04,3.156e-05,3.232e-04,5.6653e-05,7.194e-05,5.207e-03,5.4367e+05,5.158e-07,7.128e-06,1.8606e+01,4.037e-05,2.668e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,320,22508,8590,13918,763,7.8971e-06,1.085e-05,7.211e-05,7.5674e-06,4.693e-04,2.561e-02,2.0585e-04,3.176e-05,3.265e-04,5.6653e-05,7.195e-05,5.207e-03,5.4367e+05,5.153e-07,7.128e-06,1.8606e+01,4.037e-05,2.668e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,325,22508,8590,13918,763,7.8971e-06,1.124e-05,7.251e-05,7.5674e-06,4.693e-04,2.561e-02,2.0585e-04,3.194e-05,3.297e-04,5.6653e-05,7.196e-05,5.207e-03,5.4367e+05,5.141e-07,7.128e-06,1.8606e+01,4.036e-05,2.667e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,330,22508,8590,13918,763,7.8971e-06,1.164e-05,7.320e-05,7.5674e-06,4.694e-04,2.561e-02,2.0585e-04,3.213e-05,3.327e-04,5.6653e-05,7.196e-05,5.207e-03,5.4367e+05,5.138e-07,7.013e-06,1.8606e+01,4.035e-05,2.667e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,335,22508,8590,13918,763,7.8971e-06,1.204e-05,7.414e-05,7.5674e-06,4.694e-04,2.561e-02,2.0585e-04,3.231e-05,3.357e-04,5.6653e-05,7.196e-05,5.207e-03,5.4367e+05,5.134e-07,7.013e-06,1.8606e+01,4.034e-05,2.667e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,340,22508,8590,13918,763,7.8971e-06,1.244e-05,7.532e-05,7.5674e-06,4.694e-04,2.561e-02,2.0585e-04,3.250e-05,3.385e-04,5.6653e-05,7.196e-05,5.207e-03,5.4367e+05,5.124e-07,7.013e-06,1.8606e+01,4.033e-05,2.667e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,345,22508,8590,13918,763,7.8971e-06,1.284e-05,7.666e-05,7.5674e-06,4.695e-04,2.561e-02,2.0585e-04,3.269e-05,3.412e-04,5.6653e-05,7.197e-05,5.207e-03,5.4367e+05,5.117e-07,7.013e-06,1.8606e+01,4.032e-05,2.667e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,350,22508,8590,13918,763,7.8971e-06,1.324e-05,7.808e-05,7.5674e-06,4.695e-04,2.561e-02,2.0585e-04,3.288e-05,3.438e-04,5.6653e-05,7.197e-05,5.206e-03,5.4367e+05,5.111e-07,7.013e-06,1.8606e+01,4.031e-05,2.667e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,355,22508,8590,13918,763,7.8971e-06,1.365e-05,7.948e-05,7.5674e-06,4.695e-04,2.561e-02,2.0585e-04,3.307e-05,3.464e-04,5.6653e-05,7.197e-05,5.206e-03,5.4367e+05,5.107e-07,7.013e-06,1.8606e+01,4.030e-05,2.667e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,360,22508,8590,13918,763,7.8971e-06,1.406e-05,8.081e-05,7.5674e-06,4.696e-04,2.561e-02,2.0585e-04,3.327e-05,3.488e-04,5.6653e-05,7.197e-05,5.206e-03,5.4367e+05,5.098e-07,6.898e-06,1.8606e+01,4.029e-05,2.667e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,365,22508,8590,13918,763,7.8971e-06,1.448e-05,8.200e-05,7.5674e-06,4.696e-04,2.561e-02,2.0585e-04,3.346e-05,3.512e-04,5.6653e-05,7.197e-05,5.206e-03,5.4367e+05,5.085e-07,6.898e-06,1.8606e+01,4.028e-05,2.667e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,370,22508,8590,13918,763,7.8971e-06,1.490e-05,8.301e-05,7.5674e-06,4.696e-04,2.561e-02,2.0585e-04,3.366e-05,3.535e-04,5.6653e-05,7.197e-05,5.206e-03,5.4367e+05,5.080e-07,6.898e-06,1.8606e+01,4.027e-05,2.667e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,375,22508,8590,13918,763,7.8971e-06,1.531e-05,8.386e-05,7.5674e-06,4.696e-04,2.561e-02,2.0585e-04,3.386e-05,3.557e-04,5.6653e-05,7.197e-05,5.206e-03,5.4367e+05,5.073e-07,6.898e-06,1.8606e+01,4.026e-05,2.667e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,380,22508,8590,13918,763,7.8971e-06,1.573e-05,8.459e-05,7.5674e-06,4.697e-04,2.561e-02,2.0585e-04,3.407e-05,3.579e-04,5.6653e-05,7.197e-05,5.206e-03,5.4367e+05,5.076e-07,6.898e-06,1.8606e+01,4.025e-05,2.667e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,385,22508,8590,13918,763,7.8971e-06,1.614e-05,8.569e-05,7.5674e-06,4.697e-04,2.561e-02,2.0585e-04,3.427e-05,3.600e-04,5.6653e-05,7.197e-05,5.206e-03,5.4367e+05,5.054e-07,6.898e-06,1.8606e+01,4.024e-05,2.667e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,390,22508,8590,13918,763,7.8971e-06,1.656e-05,8.793e-05,7.5674e-06,4.697e-04,2.561e-02,2.0585e-04,3.448e-05,3.621e-04,5.6653e-05,7.197e-05,5.206e-03,5.4367e+05,5.062e-07,6.898e-06,1.8606e+01,4.024e-05,2.667e-03
RANS_SST_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SST,395,22508,8590,13918,763,7.8971e-06,1.697e-05,8.998e-05,7.5674e-06,4.698e-04,2.561e-02,2.0585e-04,3.469e-05,3.641e-04,5.6653e-05,7.197e-05,5.206e-03,5.4367e+05,5.046e-07,6.783e-06,1.8606e+01,4.023e-05,2.667e-03
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,5,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,10,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,15,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,20,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,25,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,30,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,35,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,40,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
RANS_SST_WD_0.20-0.25_ConsGalerkinProj_OneShot_Long_Second,SST,45,23271,8590,14681,0,7.8971e-06,0.000e+00,0.000e+00,7.5674e-06,0.000e+00,0.000e+00,2.0585e-04,0.000e+00,0.000e+00,5.6653e-05,0.000e+00,0.000e+00,5.4367e+05,0.000e+00,0.000e+00,1.8606e+01,0.000e+00,0.000e+00
