case,model,step,n_fixed,n_fixed_wallband,n_fixed_outer,n_moved,Eddy_Viscosity_band_scale,Eddy_Viscosity_band_rms_rel,Eddy_Viscosity_band_max_rel,Eddy_Viscosity_outer_scale,Eddy_Viscosity_outer_rms_rel,Eddy_Viscosity_outer_max_rel,Nu_Tilde_band_scale,Nu_Tilde_band_rms_rel,Nu_Tilde_band_max_rel,Nu_Tilde_outer_scale,Nu_Tilde_outer_rms_rel,Nu_Tilde_outer_max_rel
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,10,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7077e-06,0.000e+00,0.000e+00,8.1699e-06,0.000e+00,0.000e+00,8.7095e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,15,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7077e-06,0.000e+00,0.000e+00,8.1699e-06,0.000e+00,0.000e+00,8.7095e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,20,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7078e-06,0.000e+00,0.000e+00,8.1699e-06,0.000e+00,0.000e+00,8.7095e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,25,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7078e-06,0.000e+00,0.000e+00,8.1699e-06,0.000e+00,0.000e+00,8.7095e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,30,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7078e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7095e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,35,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7078e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7095e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,40,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7078e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7095e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,45,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7078e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7095e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,50,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7078e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7096e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,55,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7079e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7096e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,60,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7079e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7096e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,65,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7079e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7096e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,70,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7079e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7096e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,75,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7079e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7096e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,80,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7079e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7096e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,85,29956,12233,17723,0,8.1683e-06,0.000e+00,0.000e+00,8.7079e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7096e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,90,29956,12233,17723,0,8.1683e-06,0.000e+00,0.000e+00,8.7080e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7097e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,95,29956,12233,17723,0,8.1683e-06,0.000e+00,0.000e+00,8.7080e-06,0.000e+00,0.000e+00,8.1699e-06,0.000e+00,0.000e+00,8.7097e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,100,29956,12233,17723,0,8.1683e-06,0.000e+00,0.000e+00,8.7080e-06,0.000e+00,0.000e+00,8.1699e-06,0.000e+00,0.000e+00,8.7097e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,105,29956,12233,17723,0,8.1683e-06,0.000e+00,0.000e+00,8.7080e-06,0.000e+00,0.000e+00,8.1699e-06,0.000e+00,0.000e+00,8.7097e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,110,29956,12233,17723,0,8.1683e-06,0.000e+00,0.000e+00,8.7080e-06,0.000e+00,0.000e+00,8.1699e-06,0.000e+00,0.000e+00,8.7097e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,115,29956,12233,17723,0,8.1684e-06,0.000e+00,0.000e+00,8.7081e-06,0.000e+00,0.000e+00,8.1699e-06,0.000e+00,0.000e+00,8.7097e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,120,29956,12233,17723,0,8.1684e-06,0.000e+00,0.000e+00,8.7081e-06,0.000e+00,0.000e+00,8.1699e-06,0.000e+00,0.000e+00,8.7098e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,125,29956,12233,17723,0,8.1684e-06,0.000e+00,0.000e+00,8.7081e-06,0.000e+00,0.000e+00,8.1700e-06,0.000e+00,0.000e+00,8.7098e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,130,29956,12233,17723,0,8.1684e-06,0.000e+00,0.000e+00,8.7081e-06,0.000e+00,0.000e+00,8.1700e-06,0.000e+00,0.000e+00,8.7098e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,135,29956,12233,17723,0,8.1684e-06,0.000e+00,0.000e+00,8.7082e-06,0.000e+00,0.000e+00,8.1700e-06,0.000e+00,0.000e+00,8.7098e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,140,29956,12233,17723,0,8.1685e-06,0.000e+00,0.000e+00,8.7082e-06,0.000e+00,0.000e+00,8.1700e-06,0.000e+00,0.000e+00,8.7098e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,145,29956,12233,17723,0,8.1685e-06,0.000e+00,0.000e+00,8.7082e-06,0.000e+00,0.000e+00,8.1700e-06,0.000e+00,0.000e+00,8.7099e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,150,29956,12233,17723,0,8.1685e-06,0.000e+00,0.000e+00,8.7082e-06,0.000e+00,0.000e+00,8.1700e-06,0.000e+00,0.000e+00,8.7099e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,155,29956,12233,17723,0,8.1685e-06,0.000e+00,0.000e+00,8.7082e-06,0.000e+00,0.000e+00,8.1701e-06,0.000e+00,0.000e+00,8.7099e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,160,29956,12233,17723,0,8.1686e-06,0.000e+00,0.000e+00,8.7083e-06,0.000e+00,0.000e+00,8.1701e-06,0.000e+00,0.000e+00,8.7099e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,165,29956,12233,17723,0,8.1686e-06,0.000e+00,0.000e+00,8.7083e-06,0.000e+00,0.000e+00,8.1701e-06,0.000e+00,0.000e+00,8.7100e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,170,29956,12233,17723,0,8.1686e-06,0.000e+00,0.000e+00,8.7083e-06,0.000e+00,0.000e+00,8.1702e-06,0.000e+00,0.000e+00,8.7100e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,175,29956,12233,17723,0,8.1687e-06,0.000e+00,0.000e+00,8.7084e-06,0.000e+00,0.000e+00,8.1702e-06,0.000e+00,0.000e+00,8.7100e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,180,29956,12233,17723,0,8.1687e-06,0.000e+00,0.000e+00,8.7084e-06,0.000e+00,0.000e+00,8.1702e-06,0.000e+00,0.000e+00,8.7101e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,185,29956,12233,17723,0,8.1687e-06,0.000e+00,0.000e+00,8.7084e-06,0.000e+00,0.000e+00,8.1702e-06,0.000e+00,0.000e+00,8.7101e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,190,29956,12233,17723,0,8.1688e-06,0.000e+00,0.000e+00,8.7085e-06,0.000e+00,0.000e+00,8.1703e-06,0.000e+00,0.000e+00,8.7101e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,195,29956,12233,17723,0,8.1688e-06,0.000e+00,0.000e+00,8.7085e-06,0.000e+00,0.000e+00,8.1703e-06,0.000e+00,0.000e+00,8.7102e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,200,28819,12233,16586,1137,8.1688e-06,8.538e-09,2.227e-07,8.7085e-06,1.228e-04,1.018e-02,8.1703e-06,8.552e-09,2.226e-07,8.7102e-06,1.266e-04,1.040e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,205,28819,12233,16586,1137,8.1689e-06,3.904e-07,8.295e-06,8.7086e-06,3.154e-04,1.759e-02,8.1704e-06,3.542e-07,8.404e-06,8.7102e-06,3.138e-04,1.760e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,210,28819,12233,16586,1137,8.1689e-06,4.787e-07,1.024e-05,8.7086e-06,3.206e-04,1.728e-02,8.1704e-06,4.781e-07,1.007e-05,8.7103e-06,3.189e-04,1.729e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,215,28819,12233,16586,1137,8.1689e-06,6.228e-07,9.408e-06,8.7087e-06,3.206e-04,1.732e-02,8.1704e-06,6.321e-07,9.295e-06,8.7103e-06,3.189e-04,1.733e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,220,28819,12233,16586,1137,8.1690e-06,9.029e-07,1.077e-05,8.7087e-06,3.206e-04,1.734e-02,8.1705e-06,9.154e-07,1.069e-05,8.7103e-06,3.189e-04,1.735e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,225,28819,12233,16586,1137,8.1690e-06,1.035e-06,9.797e-06,8.7087e-06,3.206e-04,1.735e-02,8.1705e-06,1.064e-06,9.907e-06,8.7104e-06,3.189e-04,1.736e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,230,28819,12233,16586,1137,8.1691e-06,1.335e-06,1.194e-05,8.7088e-06,3.206e-04,1.736e-02,8.1705e-06,1.361e-06,1.205e-05,8.7104e-06,3.189e-04,1.737e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,235,28819,12233,16586,1137,8.1691e-06,1.516e-06,1.253e-05,8.7088e-06,3.206e-04,1.736e-02,8.1706e-06,1.552e-06,1.266e-05,8.7104e-06,3.189e-04,1.737e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,240,28819,12233,16586,1137,8.1691e-06,1.774e-06,1.375e-05,8.7088e-06,3.206e-04,1.736e-02,8.1706e-06,1.808e-06,1.380e-05,8.7105e-06,3.189e-04,1.737e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,245,28819,12233,16586,1137,8.1692e-06,2.007e-06,1.470e-05,8.7088e-06,3.206e-04,1.736e-02,8.1706e-06,2.050e-06,1.480e-05,8.7105e-06,3.189e-04,1.737e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,250,28819,12233,16586,1137,8.1692e-06,2.251e-06,1.486e-05,8.7089e-06,3.206e-04,1.736e-02,8.1707e-06,2.294e-06,1.497e-05,8.7105e-06,3.189e-04,1.737e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,255,28819,12233,16586,1137,8.1692e-06,2.498e-06,1.584e-05,8.7089e-06,3.206e-04,1.736e-02,8.1707e-06,2.543e-06,1.589e-05,8.7105e-06,3.189e-04,1.737e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,260,28819,12233,16586,1137,8.1693e-06,2.767e-06,1.586e-05,8.7089e-06,3.206e-04,1.736e-02,8.1707e-06,2.806e-06,1.595e-05,8.7105e-06,3.189e-04,1.737e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,265,28819,12233,16586,1137,8.1693e-06,2.940e-06,1.689e-05,8.7089e-06,3.206e-04,1.736e-02,8.1707e-06,2.991e-06,1.697e-05,8.7106e-06,3.189e-04,1.737e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,270,28819,12233,16586,1137,8.1693e-06,3.198e-06,1.723e-05,8.7090e-06,3.207e-04,1.736e-02,8.1708e-06,3.236e-06,1.734e-05,8.7106e-06,3.189e-04,1.737e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,275,28819,12233,16586,1137,8.1693e-06,3.333e-06,1.932e-05,8.7090e-06,3.207e-04,1.736e-02,8.1708e-06,3.382e-06,1.940e-05,8.7106e-06,3.189e-04,1.737e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,280,28819,12233,16586,1137,8.1694e-06,3.569e-06,2.330e-05,8.7090e-06,3.207e-04,1.736e-02,8.1708e-06,3.609e-06,2.339e-05,8.7106e-06,3.189e-04,1.737e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,285,28819,12233,16586,1137,8.1694e-06,3.744e-06,2.750e-05,8.7090e-06,3.207e-04,1.736e-02,8.1708e-06,3.790e-06,2.759e-05,8.7106e-06,3.189e-04,1.737e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,290,28819,12233,16586,1137,8.1694e-06,4.016e-06,3.209e-05,8.7090e-06,3.207e-04,1.736e-02,8.1708e-06,4.060e-06,3.224e-05,8.7106e-06,3.189e-04,1.737e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,295,28819,12233,16586,1137,8.1694e-06,4.349e-06,3.666e-05,8.7090e-06,3.207e-04,1.736e-02,8.1708e-06,4.392e-06,3.682e-05,8.7106e-06,3.190e-04,1.737e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,300,28819,12233,16586,1137,8.1694e-06,4.768e-06,4.200e-05,8.7090e-06,3.207e-04,1.736e-02,8.1708e-06,4.820e-06,4.216e-05,8.7106e-06,3.190e-04,1.737e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,305,28819,12233,16586,1137,8.1694e-06,5.336e-06,4.683e-05,8.7090e-06,3.207e-04,1.736e-02,8.1709e-06,5.381e-06,4.701e-05,8.7106e-06,3.190e-04,1.738e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,310,28819,12233,16586,1137,8.1694e-06,5.981e-06,5.171e-05,8.7090e-06,3.207e-04,1.737e-02,8.1709e-06,6.037e-06,5.197e-05,8.7106e-06,3.190e-04,1.738e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,315,28819,12233,16586,1137,8.1694e-06,6.775e-06,5.731e-05,8.7090e-06,3.207e-04,1.737e-02,8.1709e-06,6.828e-06,5.755e-05,8.7106e-06,3.189e-04,1.738e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,320,28819,12233,16586,1137,8.1695e-06,7.648e-06,6.365e-05,8.7090e-06,3.207e-04,1.737e-02,8.1709e-06,7.705e-06,6.395e-05,8.7106e-06,3.189e-04,1.738e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,325,28819,12233,16586,1137,8.1695e-06,8.631e-06,7.080e-05,8.7090e-06,3.207e-04,1.736e-02,8.1709e-06,8.689e-06,7.107e-05,8.7106e-06,3.189e-04,1.737e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,330,28819,12233,16586,1137,8.1695e-06,9.694e-06,7.885e-05,8.7090e-06,3.207e-04,1.736e-02,8.1709e-06,9.747e-06,7.917e-05,8.7106e-06,3.190e-04,1.737e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,335,28819,12233,16586,1137,8.1695e-06,1.083e-05,8.695e-05,8.7090e-06,3.207e-04,1.736e-02,8.1709e-06,1.088e-05,8.727e-05,8.7106e-06,3.190e-04,1.737e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,340,28819,12233,16586,1137,8.1695e-06,1.203e-05,9.452e-05,8.7090e-06,3.207e-04,1.736e-02,8.1709e-06,1.208e-05,9.481e-05,8.7106e-06,3.190e-04,1.737e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,345,28819,12233,16586,1137,8.1695e-06,1.328e-05,1.022e-04,8.7090e-06,3.208e-04,1.736e-02,8.1709e-06,1.333e-05,1.025e-04,8.7106e-06,3.190e-04,1.737e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,350,28819,12233,16586,1137,8.1695e-06,1.458e-05,1.097e-04,8.7090e-06,3.208e-04,1.736e-02,8.1709e-06,1.463e-05,1.101e-04,8.7106e-06,3.191e-04,1.737e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,355,28819,12233,16586,1137,8.1695e-06,1.591e-05,1.173e-04,8.7090e-06,3.208e-04,1.736e-02,8.1709e-06,1.596e-05,1.177e-04,8.7106e-06,3.191e-04,1.737e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,360,28819,12233,16586,1137,8.1695e-06,1.727e-05,1.247e-04,8.7090e-06,3.209e-04,1.736e-02,8.1709e-06,1.732e-05,1.251e-04,8.7106e-06,3.192e-04,1.737e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,365,28819,12233,16586,1137,8.1695e-06,1.866e-05,1.320e-04,8.7090e-06,3.210e-04,1.736e-02,8.1709e-06,1.871e-05,1.323e-04,8.7106e-06,3.192e-04,1.737e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,370,28819,12233,16586,1137,8.1695e-06,2.006e-05,1.389e-04,8.7090e-06,3.210e-04,1.736e-02,8.1709e-06,2.011e-05,1.392e-04,8.7105e-06,3.193e-04,1.737e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,375,28819,12233,16586,1137,8.1695e-06,2.146e-05,1.455e-04,8.7090e-06,3.211e-04,1.736e-02,8.1709e-06,2.151e-05,1.458e-04,8.7105e-06,3.194e-04,1.737e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,380,28819,12233,16586,1137,8.1695e-06,2.286e-05,1.519e-04,8.7090e-06,3.212e-04,1.736e-02,8.1709e-06,2.291e-05,1.522e-04,8.7105e-06,3.195e-04,1.737e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,385,28819,12233,16586,1137,8.1695e-06,2.426e-05,1.581e-04,8.7090e-06,3.213e-04,1.737e-02,8.1709e-06,2.431e-05,1.584e-04,8.7105e-06,3.196e-04,1.738e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,390,28819,12233,16586,1137,8.1695e-06,2.564e-05,1.640e-04,8.7089e-06,3.214e-04,1.737e-02,8.1709e-06,2.570e-05,1.643e-04,8.7105e-06,3.197e-04,1.738e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_SF2_Second,SA,395,28819,12233,16586,1137,8.1695e-06,2.702e-05,1.697e-04,8.7089e-06,3.215e-04,1.737e-02,8.1709e-06,2.707e-05,1.700e-04,8.7105e-06,3.198e-04,1.738e-02
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,5,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7077e-06,0.000e+00,0.000e+00,8.1699e-06,0.000e+00,0.000e+00,8.7094e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,10,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7077e-06,0.000e+00,0.000e+00,8.1699e-06,0.000e+00,0.000e+00,8.7095e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,15,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7077e-06,0.000e+00,0.000e+00,8.1699e-06,0.000e+00,0.000e+00,8.7095e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,20,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7078e-06,0.000e+00,0.000e+00,8.1699e-06,0.000e+00,0.000e+00,8.7095e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,25,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7078e-06,0.000e+00,0.000e+00,8.1699e-06,0.000e+00,0.000e+00,8.7095e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,30,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7078e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7095e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,35,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7078e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7095e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,40,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7078e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7095e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,45,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7078e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7095e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,50,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7078e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7096e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,55,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7079e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7096e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,60,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7079e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7096e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,65,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7079e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7096e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,70,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7079e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7096e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,75,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7079e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7096e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,80,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7079e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7096e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.10-0.15_ConsGalerkinProj_OneShot_Second,SA,85,29956,12233,17723,0,8.1683e-06,0.000e+00,0.000e+00,8.7079e-06,0.000e+00,0.000e+00,8.1698e-06,0.000e+00,0.000e+00,8.7096e-06,0.000e+00,0.000e+00
