node,x,y,wall_distance_solver,moved_event_00009,in_quad_layer,displacement_event_00009
6094,1.090133,-0.117308,1.479360e-01,1,0,2.121e-03
6095,1.117616,-0.106655,1.587730e-01,1,0,6.359e-04
6096,1.133109,-0.096394,1.643466e-01,1,0,2.230e-03
6097,1.145451,-0.081527,1.667410e-01,1,0,2.571e-03
6098,1.161019,-0.051849,1.691611e-01,1,0,1.853e-03
6099,1.150616,-0.031314,1.538363e-01,1,0,1.923e-03
6100,1.165619,-0.037251,1.697569e-01,1,0,1.374e-03
6101,1.170811,-0.024936,1.726217e-01,1,0,1.231e-03
6102,1.149838,0.062137,1.622115e-01,1,0,2.107e-03
6103,1.141402,0.074339,1.597521e-01,1,0,1.597e-03
6104,1.131455,0.084537,1.562911e-01,1,0,2.102e-03
6105,0.858276,-0.596934,5.746623e-01,1,0,2.072e-03
6106,0.879489,-0.712579,6.919456e-01,1,0,8.313e-03
6107,0.805970,-0.695829,6.674232e-01,1,0,9.550e-03
6108,0.735292,-0.673944,6.386828e-01,1,0,7.524e-03
6109,0.676871,-0.639631,5.992191e-01,1,0,7.458e-03
6110,0.651278,-0.704769,6.619658e-01,1,0,7.358e-03
6111,0.692121,-0.691513,6.522396e-01,1,0,5.632e-03
6112,0.611654,-0.713947,6.679798e-01,1,0,7.636e-03
6113,0.565236,-0.665318,6.161171e-01,1,0,5.259e-03
6114,0.530884,-0.723512,6.719416e-01,1,0,2.739e-03
6115,0.490159,-0.723801,6.698823e-01,1,0,4.750e-03
6116,0.450410,-0.721302,6.654512e-01,1,0,1.571e-03
6117,0.414896,-0.715486,6.582132e-01,1,0,2.271e-03
6118,0.383511,-0.702382,6.441316e-01,1,0,6.298e-03
6119,-0.032780,-0.200512,1.832243e-01,1,0,7.861e-04
6120,-21.157595,20.461651,2.942845e+01,0,0,0.000e+00
6121,-0.064848,0.105233,1.157323e-01,1,0,3.836e-04
6122,-0.065785,0.113050,1.223820e-01,1,0,1.480e-03
6123,-0.075441,0.110012,1.262642e-01,1,0,9.451e-04
6124,25.074070,23.877096,3.390688e+01,0,0,0.000e+00
6125,-21.932726,-19.363417,2.925295e+01,0,0,0.000e+00
6126,-0.045393,-0.063481,7.184307e-02,1,0,1.203e-03
6127,28.400845,4.417020,2.775457e+01,0,0,0.000e+00
6128,26.367060,5.719759,2.600391e+01,0,0,0.000e+00
