case,model,step,which,field,src_integral,tgt_integral,rel_defect_(tgt-src)/src,src_change_since_prev_event
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,169,state,Energy,5.616358237634e+04,5.616358237633e+04,-1.838e-13,9.509e-13
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,169,state,Nu_Tilde,1.588958979789e-03,1.588958987051e-03,4.570e-09,5.904e-08
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,178,bdf2_level,Density,3.136378599925e+04,3.136378599924e+04,-4.111e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,178,bdf2_level,Momentum_x,3.119235055728e+03,3.119235055746e+03,5.788e-12,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,178,bdf2_level,Momentum_y,3.275320502546e+02,3.275320502544e+02,-4.964e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,178,bdf2_level,Energy,5.616358237623e+04,5.616358237620e+04,-5.163e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,178,bdf2_level,Nu_Tilde,1.588958662416e-03,1.588958656471e-03,-3.741e-09,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,179,state,Density,3.136378599924e+04,3.136378599923e+04,-4.211e-13,-1.726e-12
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,179,state,Momentum_x,3.119235055641e+03,3.119235055660e+03,6.010e-12,-2.398e-10
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,179,state,Momentum_y,3.275320499045e+02,3.275320499043e+02,-9.007e-13,-5.366e-09
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,179,state,Energy,5.616358237620e+04,5.616358237617e+04,-5.227e-13,-2.504e-12
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,179,state,Nu_Tilde,1.588958591050e-03,1.588958585083e-03,-3.755e-09,-2.447e-07
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,188,bdf2_level,Density,3.136378599907e+04,3.136378599906e+04,-3.885e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,188,bdf2_level,Momentum_x,3.119235054902e+03,3.119235054924e+03,7.017e-12,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,188,bdf2_level,Momentum_y,3.275320454555e+02,3.275320454675e+02,3.649e-11,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,188,bdf2_level,Energy,5.616358237577e+04,5.616358237574e+04,-4.837e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,188,bdf2_level,Nu_Tilde,1.588957712481e-03,1.588957713825e-03,8.454e-10,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,189,state,Density,3.136378599905e+04,3.136378599904e+04,-3.965e-13,-6.141e-12
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,189,state,Momentum_x,3.119235054818e+03,3.119235054840e+03,6.918e-12,-2.637e-10
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,189,state,Momentum_y,3.275320449181e+02,3.275320449302e+02,3.667e-11,-1.522e-08
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,189,state,Energy,5.616358237571e+04,5.616358237568e+04,-4.967e-13,-8.840e-12
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,189,state,Nu_Tilde,1.588957618390e-03,1.588957619839e-03,9.119e-10,-6.121e-07
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,198,bdf2_level,Density,3.136378599877e+04,3.136378599875e+04,-4.385e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,198,bdf2_level,Momentum_x,3.119235053995e+03,3.119235053988e+03,-2.210e-12,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,198,bdf2_level,Momentum_y,3.275320441120e+02,3.275320441048e+02,-2.190e-11,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,198,bdf2_level,Energy,5.616358237497e+04,5.616358237494e+04,-5.586e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,198,bdf2_level,Nu_Tilde,1.588957332146e-03,1.588957327087e-03,-3.184e-09,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,199,state,Density,3.136378599873e+04,3.136378599872e+04,-4.359e-13,-1.014e-11
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,199,state,Momentum_x,3.119235053861e+03,3.119235053853e+03,-2.592e-12,-3.070e-10
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,199,state,Momentum_y,3.275320440942e+02,3.275320440872e+02,-2.137e-11,-2.516e-09
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,199,state,Energy,5.616358237488e+04,5.616358237485e+04,-5.515e-13,-1.466e-11
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,199,state,Nu_Tilde,1.588957333272e-03,1.588957328213e-03,-3.184e-09,-1.794e-07
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,208,bdf2_level,Density,3.136378599839e+04,3.136378599838e+04,-2.176e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,208,bdf2_level,Momentum_x,3.119235052256e+03,3.119235052259e+03,8.997e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,208,bdf2_level,Momentum_y,3.275320413891e+02,3.275320414048e+02,4.771e-11,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,208,bdf2_level,Energy,5.616358237400e+04,5.616358237398e+04,-2.737e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,208,bdf2_level,Nu_Tilde,1.588957159248e-03,1.588957169697e-03,6.576e-09,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,209,state,Density,3.136378599835e+04,3.136378599835e+04,-2.290e-13,-1.203e-11
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,209,state,Momentum_x,3.119235052096e+03,3.119235052095e+03,-2.528e-13,-5.658e-10
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,209,state,Momentum_y,3.275320413107e+02,3.275320413267e+02,4.901e-11,-8.498e-09
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,209,state,Energy,5.616358237391e+04,5.616358237389e+04,-2.864e-13,-1.739e-11
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,209,state,Nu_Tilde,1.588957122727e-03,1.588957133170e-03,6.572e-09,-1.325e-07
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,218,bdf2_level,Density,3.136378599806e+04,3.136378599805e+04,-1.796e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,218,bdf2_level,Momentum_x,3.119235050991e+03,3.119235050990e+03,-3.366e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,218,bdf2_level,Momentum_y,3.275320405319e+02,3.275320405253e+02,-2.015e-11,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,218,bdf2_level,Energy,5.616358237315e+04,5.616358237313e+04,-2.125e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,218,bdf2_level,Nu_Tilde,1.588956826388e-03,1.588956820563e-03,-3.666e-09,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,219,state,Density,3.136378599803e+04,3.136378599803e+04,-1.712e-13,-1.021e-11
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,219,state,Momentum_x,3.119235050848e+03,3.119235050844e+03,-1.211e-12,-3.999e-10
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,219,state,Momentum_y,3.275320402248e+02,3.275320402180e+02,-2.082e-11,-3.315e-09
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,219,state,Energy,5.616358237308e+04,5.616358237307e+04,-2.108e-13,-1.474e-11
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,219,state,Nu_Tilde,1.588956780728e-03,1.588956774954e-03,-3.634e-09,-2.152e-07
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,228,bdf2_level,Density,3.136378599788e+04,3.136378599787e+04,-2.321e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,228,bdf2_level,Momentum_x,3.119235049643e+03,3.119235049663e+03,6.349e-12,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,228,bdf2_level,Momentum_y,3.275320392125e+02,3.275320392222e+02,2.973e-11,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,228,bdf2_level,Energy,5.616358237268e+04,5.616358237266e+04,-2.837e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,228,bdf2_level,Nu_Tilde,1.588956279224e-03,1.588956280247e-03,6.439e-10,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,229,state,Density,3.136378599787e+04,3.136378599786e+04,-2.269e-13,-5.165e-12
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,229,state,Momentum_x,3.119235049531e+03,3.119235049553e+03,7.265e-12,-4.225e-10
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,229,state,Momentum_y,3.275320391301e+02,3.275320391404e+02,3.136e-11,-3.342e-09
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,229,state,Energy,5.616358237266e+04,5.616358237265e+04,-2.622e-13,-7.415e-12
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,229,state,Nu_Tilde,1.588956236193e-03,1.588956237331e-03,7.164e-10,-3.427e-07
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,238,bdf2_level,Density,3.136378599792e+04,3.136378599791e+04,-2.931e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,238,bdf2_level,Momentum_x,3.119235048842e+03,3.119235048831e+03,-3.753e-12,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,238,bdf2_level,Momentum_y,3.275320384472e+02,3.275320384614e+02,4.328e-11,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,238,bdf2_level,Energy,5.616358237279e+04,5.616358237277e+04,-3.736e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,238,bdf2_level,Nu_Tilde,1.588956103675e-03,1.588956104065e-03,2.458e-10,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,239,state,Density,3.136378599794e+04,3.136378599793e+04,-3.074e-13,2.130e-12
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,239,state,Momentum_x,3.119235048772e+03,3.119235048755e+03,-5.568e-12,-2.432e-10
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,239,state,Momentum_y,3.275320383442e+02,3.275320383599e+02,4.814e-11,-2.400e-09
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,239,state,Energy,5.616358237284e+04,5.616358237282e+04,-4.060e-13,3.250e-12
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,239,state,Nu_Tilde,1.588956115576e-03,1.588956116015e-03,2.764e-10,-7.591e-08
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,248,bdf2_level,Density,3.136378599823e+04,3.136378599822e+04,-2.296e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,248,bdf2_level,Momentum_x,3.119235048003e+03,3.119235048000e+03,-1.020e-12,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,248,bdf2_level,Momentum_y,3.275320393278e+02,3.275320393253e+02,-7.682e-12,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,248,bdf2_level,Energy,5.616358237360e+04,5.616358237359e+04,-2.785e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,248,bdf2_level,Nu_Tilde,1.588956099114e-03,1.588956107137e-03,5.049e-09,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,249,state,Density,3.136378599828e+04,3.136378599827e+04,-2.384e-13,1.080e-11
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,249,state,Momentum_x,3.119235047908e+03,3.119235047908e+03,-6.925e-14,-2.771e-10
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,249,state,Momentum_y,3.275320396635e+02,3.275320396610e+02,-7.420e-12,4.028e-09
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,249,state,Energy,5.616358237373e+04,5.616358237371e+04,-2.684e-13,1.574e-11
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,249,state,Nu_Tilde,1.588956078050e-03,1.588956086189e-03,5.122e-09,-2.362e-08
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,258,bdf2_level,Density,3.136378599883e+04,3.136378599882e+04,-2.400e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,258,bdf2_level,Momentum_x,3.119235047490e+03,3.119235047510e+03,6.256e-12,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,258,bdf2_level,Momentum_y,3.275320411038e+02,3.275320410994e+02,-1.370e-11,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,258,bdf2_level,Energy,5.616358237517e+04,5.616358237515e+04,-2.709e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,258,bdf2_level,Nu_Tilde,1.588955445277e-03,1.588955452209e-03,4.363e-09,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,259,state,Density,3.136378599891e+04,3.136378599890e+04,-2.261e-13,2.009e-11
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,259,state,Momentum_x,3.119235047448e+03,3.119235047466e+03,5.792e-12,-1.474e-10
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,259,state,Momentum_y,3.275320412876e+02,3.275320412837e+02,-1.197e-11,4.959e-09
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,259,state,Energy,5.616358237537e+04,5.616358237535e+04,-2.565e-13,2.919e-11
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,259,state,Nu_Tilde,1.588955321181e-03,1.588955328018e-03,4.303e-09,-4.763e-07
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,268,bdf2_level,Density,3.136378599970e+04,3.136378599969e+04,-2.313e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,268,bdf2_level,Momentum_x,3.119235047077e+03,3.119235047104e+03,8.725e-12,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,268,bdf2_level,Momentum_y,3.275320448771e+02,3.275320448754e+02,-5.070e-12,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,268,bdf2_level,Energy,5.616358237744e+04,5.616358237742e+04,-2.235e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,268,bdf2_level,Nu_Tilde,1.588954548852e-03,1.588954550763e-03,1.203e-09,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,269,state,Density,3.136378599980e+04,3.136378599979e+04,-2.522e-13,2.855e-11
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,269,state,Momentum_x,3.119235047037e+03,3.119235047060e+03,7.358e-12,-1.316e-10
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,269,state,Momentum_y,3.275320447670e+02,3.275320447658e+02,-3.923e-12,1.062e-08
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,269,state,Energy,5.616358237770e+04,5.616358237768e+04,-2.666e-13,4.149e-11
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,269,state,Nu_Tilde,1.588954519296e-03,1.588954521242e-03,1.225e-09,-5.047e-07
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,278,bdf2_level,Density,3.136378600078e+04,3.136378600077e+04,-1.387e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,278,bdf2_level,Momentum_x,3.119235046969e+03,3.119235046962e+03,-2.234e-12,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,278,bdf2_level,Momentum_y,3.275320442908e+02,3.275320443178e+02,8.262e-11,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,278,bdf2_level,Energy,5.616358238024e+04,5.616358238023e+04,-1.967e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,278,bdf2_level,Nu_Tilde,1.588954256561e-03,1.588954259168e-03,1.641e-09,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,279,state,Density,3.136378600089e+04,3.136378600089e+04,-1.259e-13,3.475e-11
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,279,state,Momentum_x,3.119235046970e+03,3.119235046959e+03,-3.337e-12,-2.167e-11
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,279,state,Momentum_y,3.275320442106e+02,3.275320442383e+02,8.460e-11,-1.699e-09
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,279,state,Energy,5.616358238054e+04,5.616358238053e+04,-1.989e-13,5.056e-11
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,279,state,Nu_Tilde,1.588954197464e-03,1.588954200075e-03,1.643e-09,-2.025e-07
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,288,bdf2_level,Density,3.136378600196e+04,3.136378600195e+04,-3.585e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,288,bdf2_level,Momentum_x,3.119235047177e+03,3.119235047164e+03,-4.199e-12,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,288,bdf2_level,Momentum_y,3.275320461397e+02,3.275320461420e+02,6.912e-12,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,288,bdf2_level,Energy,5.616358238332e+04,5.616358238330e+04,-4.446e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,288,bdf2_level,Nu_Tilde,1.588953647180e-03,1.588953651319e-03,2.605e-09,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,289,state,Density,3.136378600208e+04,3.136378600207e+04,-3.487e-13,3.783e-11
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,289,state,Momentum_x,3.119235047208e+03,3.119235047194e+03,-4.568e-12,7.629e-11
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,289,state,Momentum_y,3.275320466874e+02,3.275320466889e+02,4.335e-12,7.562e-09
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,289,state,Energy,5.616358238364e+04,5.616358238361e+04,-4.354e-13,5.521e-11
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,289,state,Nu_Tilde,1.588953615290e-03,1.588953619482e-03,2.638e-09,-3.664e-07
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,298,bdf2_level,Density,3.136378600311e+04,3.136378600311e+04,-2.604e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,298,bdf2_level,Momentum_x,3.119235047481e+03,3.119235047522e+03,1.310e-11,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,298,bdf2_level,Momentum_y,3.275320506039e+02,3.275320506153e+02,3.486e-11,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,298,bdf2_level,Energy,5.616358238637e+04,5.616358238636e+04,-2.854e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,298,bdf2_level,Nu_Tilde,1.588953700006e-03,1.588953693539e-03,-4.070e-09,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,299,state,Density,3.136378600322e+04,3.136378600322e+04,-2.654e-13,3.654e-11
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,299,state,Momentum_x,3.119235047518e+03,3.119235047554e+03,1.141e-11,9.956e-11
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,299,state,Momentum_y,3.275320512203e+02,3.275320512318e+02,3.511e-11,1.384e-08
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,299,state,Energy,5.616358238667e+04,5.616358238665e+04,-2.952e-13,5.395e-11
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,299,state,Nu_Tilde,1.588953728532e-03,1.588953722011e-03,-4.104e-09,7.127e-08
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,308,bdf2_level,Density,3.136378600413e+04,3.136378600412e+04,-3.438e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,308,bdf2_level,Momentum_x,3.119235047999e+03,3.119235048017e+03,5.645e-12,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,308,bdf2_level,Momentum_y,3.275320537307e+02,3.275320537244e+02,-1.941e-11,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,308,bdf2_level,Energy,5.616358238910e+04,5.616358238908e+04,-4.232e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,308,bdf2_level,Nu_Tilde,1.588953926269e-03,1.588953927091e-03,5.174e-10,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,309,state,Density,3.136378600423e+04,3.136378600422e+04,-3.445e-13,3.194e-11
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,309,state,Momentum_x,3.119235048037e+03,3.119235048054e+03,5.670e-12,1.662e-10
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,309,state,Momentum_y,3.275320537540e+02,3.275320537477e+02,-1.923e-11,7.736e-09
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,309,state,Energy,5.616358238935e+04,5.616358238933e+04,-4.059e-13,4.778e-11
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,309,state,Nu_Tilde,1.588953935875e-03,1.588953936712e-03,5.266e-10,1.305e-07
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,318,bdf2_level,Density,3.136378600493e+04,3.136378600492e+04,-3.403e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,318,bdf2_level,Momentum_x,3.119235048234e+03,3.119235048265e+03,9.905e-12,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,318,bdf2_level,Momentum_y,3.275320542535e+02,3.275320542483e+02,-1.574e-11,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,318,bdf2_level,Energy,5.616358239126e+04,5.616358239124e+04,-3.836e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,318,bdf2_level,Nu_Tilde,1.588953710161e-03,1.588953711178e-03,6.401e-10,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,319,state,Density,3.136378600499e+04,3.136378600498e+04,-3.399e-13,2.439e-11
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,319,state,Momentum_x,3.119235048259e+03,3.119235048290e+03,9.862e-12,7.122e-11
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,319,state,Momentum_y,3.275320536521e+02,3.275320536472e+02,-1.492e-11,-3.112e-10
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,319,state,Energy,5.616358239144e+04,5.616358239142e+04,-3.819e-13,3.717e-11
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,319,state,Nu_Tilde,1.588953678893e-03,1.588953679859e-03,6.074e-10,-1.617e-07
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,328,bdf2_level,Density,3.136378600543e+04,3.136378600542e+04,-1.372e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,328,bdf2_level,Momentum_x,3.119235048854e+03,3.119235048828e+03,-8.341e-12,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,328,bdf2_level,Momentum_y,3.275320588295e+02,3.275320588307e+02,3.594e-12,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,328,bdf2_level,Energy,5.616358239268e+04,5.616358239267e+04,-2.144e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,328,bdf2_level,Nu_Tilde,1.588953348658e-03,1.588953356665e-03,5.039e-09,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,329,state,Density,3.136378600546e+04,3.136378600546e+04,-1.427e-13,1.505e-11
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,329,state,Momentum_x,3.119235048901e+03,3.119235048875e+03,-8.401e-12,2.060e-10
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,329,state,Momentum_y,3.275320599680e+02,3.275320599690e+02,2.991e-12,1.928e-08
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,329,state,Energy,5.616358239278e+04,5.616358239277e+04,-2.322e-13,2.394e-11
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,329,state,Nu_Tilde,1.588953286935e-03,1.588953294863e-03,4.990e-09,-2.467e-07
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,338,bdf2_level,Density,3.136378600562e+04,3.136378600561e+04,-3.313e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,338,bdf2_level,Momentum_x,3.119235048832e+03,3.119235048808e+03,-7.815e-12,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,338,bdf2_level,Momentum_y,3.275320690837e+02,3.275320690828e+02,-2.745e-12,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,338,bdf2_level,Energy,5.616358239330e+04,5.616358239327e+04,-4.600e-13,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,338,bdf2_level,Nu_Tilde,1.588952762184e-03,1.588952765623e-03,2.164e-09,
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,339,state,Density,3.136378600562e+04,3.136378600561e+04,-3.421e-13,5.051e-12
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,339,state,Momentum_x,3.119235048781e+03,3.119235048758e+03,-7.598e-12,-3.847e-11
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,339,state,Momentum_y,3.275320695994e+02,3.275320695983e+02,-3.300e-12,2.941e-08
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,339,state,Energy,5.616358239332e+04,5.616358239329e+04,-4.653e-13,9.460e-12
