grid,dim,solution,interp_order,method,resolution,n_points,h,h_nominal,case,ref_source,field,L1,L2,Linf,rel_L1,rel_L2,rel_Linf,order_L2
Struct,2,Discontinuous,ThirdOrder,Barycentric,256,65536,0.00390625,0.00390625,Struct2D_Discontinuous_ThirdOrder_Barycentric_256,reference_file,Momentum_y,1.2100565287389375,10.427128208142971,214.68173779315342,0.014503823315818594,0.10857326727535375,1.1926763210730746,0.4868633319423455
Struct,2,Discontinuous,ThirdOrder,Barycentric,64,4096,0.015625,0.015625,Struct2D_Discontinuous_ThirdOrder_Barycentric_64,reference_file,Energy,38302.70837356189,166594.956224542,1564747.3523809644,0.06307007688892309,0.17301116222896137,0.7317560776746136,nan
Struct,2,Discontinuous,ThirdOrder,Barycentric,128,16384,0.0078125,0.0078125,Struct2D_Discontinuous_ThirdOrder_Barycentric_128,reference_file,Energy,19048.664724549453,115423.80041831108,1695174.99231198,0.031270621622368974,0.11958529631584079,0.7927507283899835,0.5294039840333674
Struct,2,Discontinuous,ThirdOrder,Barycentric,256,65536,0.00390625,0.00390625,Struct2D_Discontinuous_ThirdOrder_Barycentric_256,reference_file,Energy,9558.194168530357,82363.52076663406,1695763.5329672964,0.01559904597599093,0.08494459606264063,0.793025960171543,0.4868633319423455
Struct,2,Discontinuous,ThirdOrder,Barycentric,64,4096,0.015625,0.015625,Struct2D_Discontinuous_ThirdOrder_Barycentric_64,reference_file,ALL_FIELDS,9579.32602563047,83297.48144991614,1564747.3523809644,0.06306805273410064,0.17301116489702711,0.7317560776746136,nan
Struct,2,Discontinuous,ThirdOrder,Barycentric,128,16384,0.0078125,0.0078125,Struct2D_Discontinuous_ThirdOrder_Barycentric_128,reference_file,ALL_FIELDS,4763.98086447945,57711.90252161262,1695174.99231198,0.03126963912029083,0.11958529816492718,0.7927507283899835,0.5294039840333675
Struct,2,Discontinuous,ThirdOrder,Barycentric,256,65536,0.00390625,0.00390625,Struct2D_Discontinuous_ThirdOrder_Barycentric_256,reference_file,ALL_FIELDS,2390.4591096704658,41181.76203342824,1695763.5329672964,0.015598576066289636,0.08494459738277299,0.793025960171543,0.48686333194234527
Struct,2,Discontinuous,ThirdOrder,ConsGalerkinProj,64,4096,0.015625,0.015625,Struct2D_Discontinuous_ThirdOrder_ConsGalerkinProj_64,reference_file,Density,0.042730034442430474,0.21588470345570565,2.0436343142178597,0.025714360172219564,0.1129025964724959,0.56767619839385,nan
Struct,2,Discontinuous,ThirdOrder,ConsGalerkinProj,128,16384,0.0078125,0.0078125,Struct2D_Discontinuous_ThirdOrder_ConsGalerkinProj_128,reference_file,Density,0.02100130425397645,0.14790885692455086,2.169956014780607,0.012620502086896645,0.0772341052212854,0.6027655596612798,0.5455525796101869
Struct,2,Discontinuous,ThirdOrder,ConsGalerkinProj,256,65536,0.00390625,0.00390625,Struct2D_Discontinuous_ThirdOrder_ConsGalerkinProj_256,reference_file,Density,0.010587690017356764,0.10623397195774184,2.1725934261417406,0.006345240147352194,0.055308466534835725,0.6034981739282613,0.47746325382289423
Struct,2,Discontinuous,ThirdOrder,ConsGalerkinProj,64,4096,0.015625,0.015625,Struct2D_Discontinuous_ThirdOrder_ConsGalerkinProj_64,reference_file,Momentum_x,8.546006888498521,43.17694069114234,408.72686284357866,0.0514287203445139,0.22580519294499812,1.1353523967877186,nan
Struct,2,Discontinuous,ThirdOrder,ConsGalerkinProj,128,16384,0.0078125,0.0078125,Struct2D_Discontinuous_ThirdOrder_ConsGalerkinProj_128,reference_file,Momentum_x,4.200260850803883,29.581771384910507,433.99120295603416,0.02524100417384493,0.15446821044257256,1.2055311193223173,0.545552579610211
Struct,2,Discontinuous,ThirdOrder,ConsGalerkinProj,256,65536,0.00390625,0.00390625,Struct2D_Discontinuous_ThirdOrder_ConsGalerkinProj_256,reference_file,Momentum_x,2.1175380034884945,21.246794391548008,434.51868522835906,0.012690480294807118,0.11061693306966956,1.206996347856553,0.47746325382293503
Struct,2,Discontinuous,ThirdOrder,ConsGalerkinProj,64,4096,0.015625,0.015625,Struct2D_Discontinuous_ThirdOrder_ConsGalerkinProj_64,reference_file,Momentum_y,4.273003444249261,21.58847034557117,204.36343142178933,0.0514287203445139,0.22580519294499812,1.1353523967877186,nan
Struct,2,Discontinuous,ThirdOrder,ConsGalerkinProj,128,16384,0.0078125,0.0078125,Struct2D_Discontinuous_ThirdOrder_ConsGalerkinProj_128,reference_file,Momentum_y,2.1001304254019413,14.790885692455253,216.99560147801708,0.02524100417384493,0.15446821044257256,1.2055311193223173,0.545552579610211
Struct,2,Discontinuous,ThirdOrder,ConsGalerkinProj,256,65536,0.00390625,0.00390625,Struct2D_Discontinuous_ThirdOrder_ConsGalerkinProj_256,reference_file,Momentum_y,1.0587690017442473,10.623397195774004,217.25934261417953,0.012690480294807118,0.11061693306966956,1.206996347856553,0.47746325382293503
Struct,2,Discontinuous,ThirdOrder,ConsGalerkinProj,64,4096,0.015625,0.015625,Struct2D_Discontinuous_ThirdOrder_ConsGalerkinProj_64,reference_file,Energy,33752.30465097497,170526.57166320216,1614259.5920805784,0.055577282649409365,0.17709419914613617,0.7549105391692088,nan
Struct,2,Discontinuous,ThirdOrder,ConsGalerkinProj,128,16384,0.0078125,0.0078125,Struct2D_Discontinuous_ThirdOrder_ConsGalerkinProj_128,reference_file,Energy,16588.856725648213,116832.68840370556,1714040.66122906,0.027232557731298176,0.12104498042430564,0.8015732823112054,0.5455525796101813
Struct,2,Discontinuous,ThirdOrder,ConsGalerkinProj,256,65536,0.00390625,0.00390625,Struct2D_Discontinuous_ThirdOrder_ConsGalerkinProj_256,reference_file,Energy,8363.179287818011,83913.84263051547,1716123.9432324516,0.01364877255220973,0.08654350129724828,0.8025475317740163,0.47746325382297067
Struct,2,Discontinuous,ThirdOrder,ConsGalerkinProj,64,4096,0.015625,0.015625,Struct2D_Discontinuous_ThirdOrder_ConsGalerkinProj_64,reference_file,ALL_FIELDS,8441.29159783554,85263.28924801413,1614259.5920805784,0.05557549896639767,0.17709420187716782,0.7549105391692088,nan
Struct,2,Discontinuous,ThirdOrder,ConsGalerkinProj,128,16384,0.0078125,0.0078125,Struct2D_Discontinuous_ThirdOrder_ConsGalerkinProj_128,reference_file,ALL_FIELDS,4148.794529557168,58416.346542536216,1714040.66122906,0.027231702102494666,0.12104498229596238,0.8015732823112054,0.5455525796101813
Struct,2,Discontinuous,ThirdOrder,ConsGalerkinProj,256,65536,0.00390625,0.00390625,Struct2D_Discontinuous_ThirdOrder_ConsGalerkinProj_256,reference_file,ALL_FIELDS,2091.591545628315,41956.92299642885,1716123.9432324516,0.013648361393050219,0.08654350264222938,0.8025475317740163,0.47746325382297067
Struct,2,Discontinuous,ThirdOrder,NN,64,4096,0.015625,0.015625,Struct2D_Discontinuous_ThirdOrder_NN_64,reference_file,Density,0.04762827650901856,0.23876526920560362,2.2336464744628604,0.028662056385305012,0.1248685914715495,0.6204573540174613,nan
Struct,2,Discontinuous,ThirdOrder,NN,128,16384,0.0078125,0.0078125,Struct2D_Discontinuous_ThirdOrder_NN_128,reference_file,Density,0.02197600328794491,0.15193689773765837,2.3896229506744584,0.013206236717638254,0.07933744192784838,0.6637841529651274,0.6521207278837713
Struct,2,Discontinuous,ThirdOrder,NN,256,65536,0.00390625,0.00390625,Struct2D_Discontinuous_ThirdOrder_NN_256,reference_file,Density,0.011932229909427598,0.11717746753896019,2.3885542923051295,0.007151027669361111,0.06100596563021647,0.6634873034180916,0.3747770939654521
Struct,2,Discontinuous,ThirdOrder,NN,64,4096,0.015625,0.015625,Struct2D_Discontinuous_ThirdOrder_NN_64,reference_file,Momentum_x,9.525655301803713,47.753053841120725,446.72929489257206,0.05732411277061003,0.24973718294309896,1.2409147080349225,nan
Struct,2,Discontinuous,ThirdOrder,NN,128,16384,0.0078125,0.0078125,Struct2D_Discontinuous_ThirdOrder_NN_128,reference_file,Momentum_x,4.395200657588982,30.387379547531673,477.9245901348916,0.026412473435276515,0.15867488385569672,1.3275683059302548,0.6521207278837713
Struct,2,Discontinuous,ThirdOrder,NN,256,65536,0.00390625,0.00390625,Struct2D_Discontinuous_ThirdOrder_NN_256,reference_file,Momentum_x,2.3864459818855197,23.43549350779204,477.7108584610259,0.01430205533872222,0.12201193126043293,1.3269746068361832,0.3747770939654521
Struct,2,Discontinuous,ThirdOrder,NN,64,4096,0.015625,0.015625,Struct2D_Discontinuous_ThirdOrder_NN_64,reference_file,Momentum_y,4.762827650901857,23.876526920560362,223.36464744628603,0.05732411277061003,0.24973718294309896,1.2409147080349225,nan
Struct,2,Discontinuous,ThirdOrder,NN,128,16384,0.0078125,0.0078125,Struct2D_Discontinuous_ThirdOrder_NN_128,reference_file,Momentum_y,2.197600328794491,15.193689773765836,238.9622950674458,0.026412473435276515,0.15867488385569672,1.3275683059302548,0.6521207278837713
Struct,2,Discontinuous,ThirdOrder,NN,256,65536,0.00390625,0.00390625,Struct2D_Discontinuous_ThirdOrder_NN_256,reference_file,Momentum_y,1.1932229909427599,11.71774675389602,238.85542923051295,0.01430205533872222,0.12201193126043293,1.3269746068361832,0.3747770939654521
Struct,2,Discontinuous,ThirdOrder,NN,64,4096,0.015625,0.015625,Struct2D_Discontinuous_ThirdOrder_NN_64,reference_file,Energy,37621.40891550599,188599.85046706413,1764349.532415553,0.06194823430837006,0.1958635487231408,0.8251002895278328,nan
Struct,2,Discontinuous,ThirdOrder,NN,128,16384,0.0078125,0.0078125,Struct2D_Discontinuous_ThirdOrder_NN_128,reference_file,Energy,17358.76808113618,120014.42374383428,1887554.805057427,0.028496457696380838,0.12434143022121871,0.8827173910490878,0.6521207278837713
Struct,2,Discontinuous,ThirdOrder,NN,256,65536,0.00390625,0.00390625,Struct2D_Discontinuous_ThirdOrder_NN_256,reference_file,Energy,9425.22664265218,92558.07148788829,1886710.6755517991,0.01538204195693506,0.09545861956475217,0.8823226328185353,0.3747770939654521
Struct,2,Discontinuous,ThirdOrder,NN,64,4096,0.015625,0.015625,Struct2D_Discontinuous_ThirdOrder_NN_64,reference_file,ALL_FIELDS,9408.9362566838,94299.92901203406,1764349.532415553,0.06194624615767477,0.1958635517436212,0.8251002895278328,nan
Struct,2,Discontinuous,ThirdOrder,NN,128,16384,0.0078125,0.0078125,Struct2D_Discontinuous_ThirdOrder_NN_128,reference_file,ALL_FIELDS,4341.345714531462,60007.214276345025,1887554.805057427,0.02849556235668325,0.12434143214384677,0.8827173910490878,0.6521207278837713
Struct,2,Discontinuous,ThirdOrder,NN,256,65536,0.00390625,0.00390625,Struct2D_Discontinuous_ThirdOrder_NN_256,reference_file,ALL_FIELDS,2357.2045609637294,46279.03759829799,1886710.6755517991,0.015381578584319043,0.095458621048284,0.8823226328185353,0.3747770939654521
